age,geo_area,vehicle_type,est_value,miles_driven,college_grad_ind,speeding_ticket_ind,hard_braking_ind,late_driving_ind,clean_driving_ind,expenses
45,urban,suv,30824,11929,0,0,0,0,1,0
20,urban,suv,60171,12665,0,0,0,0,0,0
46,suburban,suv,125000,15392,0,0,0,0,1,0
31,rural,car,27972,20802,1,0,0,0,1,0
35,urban,suv,40877,11242,1,0,1,0,1,0
49,suburban,car,46517,9371,1,0,1,0,1,0
71,urban,suv,21497,8534,0,0,0,0,0,0
52,rural,suv,56319,18587,0,1,0,0,0,0
60,urban,car,28395,15259,1,0,0,0,1,0
46,suburban,suv,28462,16223,1,0,0,0,1,0
25,suburban,suv,29983,12095,0,0,0,0,1,0
67,urban,suv,65831,13207,1,0,1,0,0,0
28,urban,suv,25650,10582,0,0,1,0,1,0
39,urban,car,47498,16011,0,0,1,0,1,0
55,urban,car,22676,8638,0,0,0,0,0,0
36,suburban,suv,28701,9483,0,0,1,1,1,0
72,suburban,car,50488,14292,0,0,0,0,0,0
77,suburban,suv,30160,13271,0,0,0,0,1,0
38,rural,suv,37620,14729,1,0,0,0,1,0
68,suburban,suv,29799,14346,0,0,0,0,1,0
63,rural,suv,46074,15829,0,0,0,0,1,0
27,urban,suv,39792,11347,0,0,0,0,1,0
60,rural,truck,60433,15727,0,0,0,0,1,0
26,urban,suv,125000,13254,0,0,1,0,1,0
49,suburban,truck,22489,15636,0,0,0,0,1,0
40,suburban,suv,24302,5759,1,1,0,0,1,0
21,urban,car,26566,8582,0,0,0,0,1,0
56,rural,truck,51187,11635,0,1,0,0,1,0
49,suburban,suv,35031,14476,0,0,0,0,1,0
23,urban,car,16925,11215,0,1,0,0,1,0
38,urban,suv,34310,7538,0,0,1,0,1,0
47,suburban,suv,30281,18305,0,0,1,0,1,16226.88
47,suburban,truck,51320,10470,0,0,0,0,1,0
70,urban,car,71473,10616,1,0,0,0,0,0
31,suburban,suv,37963,14791,0,1,0,0,1,0
46,suburban,suv,26670,14951,0,0,0,0,1,0
47,rural,car,26125,13962,0,0,0,0,1,0
55,urban,truck,19753,10699,0,1,0,0,1,0
52,urban,car,24928,10956,0,0,1,0,0,0
34,suburban,suv,27304,14924,1,0,0,0,1,0
38,suburban,suv,29225,10103,1,0,0,0,1,4614.06
22,urban,car,23802,12202,0,0,1,0,1,0
53,suburban,suv,25781,14464,0,0,0,0,1,0
52,rural,suv,30261,13150,1,0,0,0,1,0
20,suburban,suv,30135,12069,0,0,0,0,1,7406.28
62,suburban,car,28307,15122,0,0,0,0,1,0
45,urban,truck,32204,6942,0,0,1,0,1,0
53,rural,truck,28397,15710,1,0,0,0,0,0
51,suburban,truck,43807,9228,1,0,0,0,1,0
19,urban,suv,51516,10869,0,0,0,1,0,0
34,rural,suv,32269,19866,0,0,1,0,1,0
60,suburban,suv,33175,14298,0,0,0,0,1,0
52,urban,car,50831,13832,1,0,1,0,1,0
78,rural,suv,33260,13878,0,0,0,0,1,0
47,urban,suv,38307,13823,1,1,1,0,1,0
39,rural,suv,34352,11576,0,0,1,0,1,0
19,suburban,car,23266,11301,0,0,0,0,0,0
30,suburban,suv,36025,14574,1,0,0,0,1,0
37,rural,suv,28375,20235,0,0,1,0,1,0
31,rural,suv,33984,19063,0,0,1,0,1,0
71,urban,car,34995,10163,0,1,0,0,1,25634.71
33,rural,suv,35569,20520,0,0,0,0,0,0
41,rural,truck,42413,15185,0,0,0,0,0,0
28,urban,car,30833,15413,0,1,0,0,1,0
51,rural,suv,40572,13591,0,0,0,0,0,0
40,rural,suv,28370,16971,1,0,0,0,0,0
42,suburban,suv,31328,11004,0,0,0,0,1,0
64,urban,car,31006,11693,0,0,0,0,1,0
30,suburban,suv,31233,12794,0,0,0,0,0,0
72,rural,truck,39921,26795,0,0,0,0,1,0
46,suburban,suv,34830,12236,0,0,0,0,1,0
56,suburban,car,25533,16987,1,1,0,0,1,0
61,urban,car,32397,9260,1,0,1,0,0,0
18,urban,suv,125000,12143,0,1,0,0,1,0
17,urban,truck,44478,12169,0,0,0,0,1,0
42,urban,suv,34188,19551,0,0,0,0,0,0
36,urban,suv,32594,14896,1,0,1,0,0,0
30,suburban,suv,27321,15849,0,0,1,0,1,0
64,rural,car,125000,16836,0,0,0,0,1,0
50,urban,truck,48980,7756,0,0,1,0,0,0
47,suburban,suv,27527,14203,0,1,0,0,1,0
55,suburban,car,27452,27734,0,0,0,0,0,0
23,urban,suv,63059,14153,0,1,0,0,1,0
28,urban,suv,48217,10831,0,0,0,0,1,0
38,rural,suv,39081,16674,0,0,1,0,1,0
49,urban,suv,10231,9950,0,0,1,0,1,0
38,suburban,suv,25297,14322,0,0,0,0,1,0
45,urban,suv,54026,7783,1,0,0,0,0,0
76,suburban,truck,53169,16212,0,0,0,0,0,0
27,rural,truck,31276,9371,1,1,0,1,1,0
19,urban,suv,31153,15406,0,0,1,0,0,0
32,urban,suv,125000,12592,1,0,0,0,0,0
65,suburban,suv,31432,10328,0,0,0,0,1,0
55,suburban,car,36747,11982,1,0,1,0,1,28989.47
41,rural,truck,31212,20278,1,0,0,0,1,0
36,rural,truck,74596,17144,0,0,0,0,1,0
42,urban,suv,40980,12869,1,0,0,0,1,0
50,suburban,suv,27063,9665,1,1,0,0,1,0
38,suburban,suv,46650,19107,1,0,0,0,0,0
25,suburban,suv,32755,11564,0,1,0,0,0,0
26,urban,suv,52314,11485,1,0,0,0,0,0
38,suburban,suv,29104,14785,1,0,1,0,0,0
57,suburban,car,54732,14112,0,0,1,0,1,0
19,urban,truck,39512,10753,0,0,1,0,1,0
23,suburban,truck,30543,18365,1,0,0,0,0,0
61,suburban,suv,29735,15722,0,0,0,0,0,0
29,rural,truck,33361,13200,0,0,1,0,0,0
23,urban,truck,31267,11068,0,0,1,0,1,21537.71
62,suburban,car,25093,13438,0,0,0,0,1,0
60,urban,suv,29951,10228,0,0,1,0,1,0
50,urban,truck,50027,14766,0,0,1,0,1,0
79,rural,car,25922,14733,0,0,0,0,0,0
20,rural,suv,47943,27289,0,0,1,1,0,4552.06
69,urban,car,25228,11282,0,0,1,0,1,0
35,urban,suv,53264,11636,1,0,1,0,1,21592.8
51,rural,suv,57864,18608,0,0,0,0,0,0
36,suburban,car,36421,12226,0,0,0,0,0,0
27,suburban,truck,34256,12314,0,0,0,0,1,0
32,rural,suv,35608,12019,0,0,1,0,1,0
54,suburban,suv,32049,13018,0,0,1,0,1,0
41,suburban,suv,28775,18669,0,0,0,0,0,31185.11
47,urban,suv,32400,16240,0,1,1,0,1,0
27,rural,suv,42333,15974,0,0,0,0,1,0
72,suburban,truck,87074,15071,0,0,0,0,1,0
32,suburban,suv,29360,14419,0,0,1,0,0,0
63,suburban,car,38363,14174,1,0,0,0,1,0
32,rural,suv,94911,18295,1,0,0,0,0,0
21,urban,suv,28811,14759,0,0,1,0,1,0
30,suburban,suv,125000,12107,1,0,0,0,1,59392.84
32,rural,car,43219,19652,1,0,0,0,0,0
28,suburban,car,30204,22270,1,1,0,0,0,0
73,urban,truck,33439,10073,0,0,0,0,1,0
31,suburban,truck,60694,14303,0,0,1,0,1,0
43,suburban,minivan,25015,14253,0,0,1,0,0,0
71,urban,car,26588,10646,0,0,0,0,1,0
34,suburban,suv,48541,9800,1,0,1,0,1,0
69,rural,car,50828,10266,0,0,0,0,1,0
41,urban,suv,39227,9422,1,0,0,0,1,0
38,urban,suv,29983,16665,0,0,0,0,1,0
44,suburban,suv,34231,15821,0,0,0,0,0,0
28,urban,suv,29248,9166,0,0,1,0,1,2126.02
22,urban,suv,40104,12321,0,0,0,0,0,0
49,suburban,suv,38040,23870,1,0,0,0,1,0
57,suburban,truck,22157,11131,1,0,0,0,1,0
19,urban,suv,22390,9797,0,0,1,0,1,0
48,suburban,suv,35099,13708,0,0,0,0,1,0
43,suburban,truck,30144,14939,0,0,0,0,0,0
30,urban,suv,22021,13769,0,0,1,0,0,0
30,rural,minivan,25128,16947,0,0,1,0,1,0
33,suburban,minivan,33091,26608,0,0,1,0,1,0
51,urban,truck,28808,11982,0,0,1,0,1,0
40,suburban,suv,72755,18262,1,0,1,0,1,0
79,rural,truck,32289,19547,0,0,0,0,1,0
36,suburban,suv,44531,7509,1,0,0,0,1,0
16,urban,suv,29868,12058,0,1,0,0,1,0
35,urban,truck,19967,15105,1,1,0,0,0,0
57,urban,car,29583,12007,1,0,1,0,0,0
35,suburban,suv,69918,18147,0,0,0,1,1,0
41,urban,suv,31339,12415,1,0,0,0,1,0
47,urban,suv,38485,11474,0,0,1,0,0,0
74,urban,car,32170,13555,1,0,1,0,1,0
18,suburban,car,25761,16612,0,0,0,0,0,14657.99
56,suburban,suv,73173,11509,0,0,0,1,1,0
26,suburban,truck,33734,13536,0,0,1,0,1,0
83,suburban,suv,30183,12461,1,0,0,0,0,0
29,urban,suv,47819,14104,1,0,0,0,1,0
29,suburban,suv,33448,18722,0,0,1,0,1,0
69,suburban,truck,45887,11089,0,0,0,0,1,0
26,suburban,suv,28919,11741,0,0,0,0,1,0
35,suburban,minivan,41127,11413,0,0,1,0,1,0
18,urban,car,105068,9926,0,0,0,0,0,30620.68
41,urban,suv,36504,14367,1,1,0,0,1,0
40,urban,suv,38944,16935,1,0,1,0,1,0
26,rural,truck,36370,23234,0,1,0,0,1,0
24,suburban,suv,44332,13539,1,0,0,0,0,7909.08
70,urban,suv,34260,9905,0,0,0,0,1,0
19,urban,suv,46761,15273,0,0,1,0,1,0
48,urban,truck,35265,11710,0,0,0,0,1,0
51,suburban,car,44106,13625,1,0,0,0,0,0
68,suburban,suv,35408,13173,1,0,0,0,0,0
57,suburban,suv,28707,12697,1,0,1,0,1,0
22,suburban,car,81232,8696,0,0,0,0,1,0
60,rural,truck,35231,20710,0,0,0,0,0,0
32,urban,suv,28740,10324,0,0,0,0,0,0
70,urban,truck,31903,16407,0,0,0,0,1,0
36,rural,truck,38841,18064,0,0,0,0,1,0
66,suburban,suv,34120,8461,0,1,0,0,1,0
18,urban,suv,42643,13389,0,0,1,0,1,11494.44
53,suburban,suv,45685,15291,0,0,0,0,0,0
77,suburban,truck,33508,16523,0,0,0,0,1,0
34,suburban,car,30502,16849,1,0,0,0,0,9190.08
53,urban,car,30112,10359,0,0,0,0,1,0
43,suburban,car,25651,12645,0,0,0,0,1,0
26,rural,suv,58462,13715,0,0,1,0,1,0
39,rural,suv,24833,14927,0,0,0,0,1,0
42,suburban,suv,50712,15252,0,0,0,0,1,0
25,suburban,suv,66312,25311,0,0,0,0,0,0
66,suburban,car,29726,11164,0,1,0,0,1,0
72,suburban,car,25834,10001,1,0,0,0,0,0
23,urban,car,37989,9878,0,1,0,0,1,0
44,urban,car,38260,21620,1,0,0,0,1,0
28,suburban,car,49063,19759,1,0,0,0,1,0
52,urban,suv,67651,11871,0,1,1,0,1,0
22,suburban,car,29427,11270,0,0,0,0,0,0
22,urban,suv,38172,10552,0,1,0,0,1,0
48,urban,suv,38013,15158,0,0,0,0,1,0
17,suburban,car,32616,12531,0,0,0,0,0,0
33,rural,suv,23196,19454,0,0,0,0,0,0
31,suburban,suv,47690,12017,1,1,0,0,1,0
17,suburban,car,114601,11114,0,0,1,0,0,0
67,suburban,suv,39854,11575,0,1,0,0,1,0
38,urban,car,48679,15478,1,0,1,0,0,0
44,suburban,suv,39317,13420,1,0,1,0,1,29995.18
39,suburban,suv,21927,16918,0,0,0,0,0,6789.88
17,rural,suv,40809,12798,0,0,0,0,1,35676.44
51,rural,car,24970,16703,0,1,0,0,1,0
34,urban,suv,35038,21680,0,0,1,0,0,0
39,urban,minivan,67000,11731,0,1,0,0,1,0
68,rural,car,47283,18764,0,0,1,0,1,0
17,suburban,suv,30274,8082,0,0,0,0,0,0
49,urban,car,23037,15134,0,0,0,0,1,0
41,urban,suv,125000,10978,0,0,1,0,1,0
74,urban,car,34098,12205,1,1,1,0,0,21434.83
24,suburban,suv,21933,13358,1,0,0,0,1,0
67,rural,truck,51307,17527,0,0,1,0,0,23244.45
49,urban,car,24100,14817,0,0,1,0,0,0
47,urban,suv,27226,10394,0,1,0,0,0,0
46,urban,suv,26592,14303,1,0,0,0,0,0
57,suburban,car,50571,13687,0,0,0,0,0,0
55,suburban,truck,38695,18084,0,0,1,0,1,0
40,suburban,suv,29663,20650,1,0,0,0,1,0
30,suburban,suv,113985,16386,1,0,0,0,1,0
22,urban,car,30394,12699,0,0,1,1,1,0
58,suburban,suv,41943,14942,0,0,0,0,0,0
41,suburban,suv,27009,15237,0,0,1,0,1,22481.91
51,urban,suv,77107,8288,0,0,0,0,1,0
65,suburban,car,26718,13690,0,0,0,0,1,0
39,rural,suv,23866,13004,0,0,0,0,1,0
47,suburban,suv,45107,13286,0,0,0,0,1,0
43,rural,truck,31873,22173,0,0,1,0,1,10756.38
46,urban,suv,33467,13025,0,0,1,0,1,0
65,rural,car,20850,13931,1,0,0,0,0,0
59,urban,car,25933,13387,0,0,1,1,0,0
45,urban,suv,30728,14221,0,0,0,0,1,0
58,suburban,truck,39366,14705,0,0,0,0,1,24287.41
56,suburban,suv,57073,16140,1,1,0,0,1,0
49,suburban,suv,17996,15159,1,0,0,0,1,0
50,suburban,suv,42298,12472,0,0,0,0,1,0
38,urban,minivan,30307,9175,1,0,0,0,1,0
39,urban,car,42958,23547,0,0,0,0,1,0
16,suburban,suv,58278,15049,0,0,1,1,0,0
74,rural,car,48713,20678,0,0,0,0,1,0
26,rural,car,24456,19042,0,1,0,0,1,0
21,suburban,suv,63638,14252,0,0,0,0,0,0
74,suburban,suv,33015,15544,0,0,1,0,1,20435.58
16,urban,suv,46828,10050,0,0,1,0,1,0
48,rural,suv,32953,19210,0,0,0,0,1,0
49,urban,suv,32229,13516,0,0,1,0,0,0
19,urban,car,21516,9576,0,0,0,0,1,0
42,suburban,suv,69608,13528,1,0,0,0,1,0
64,rural,car,24602,16265,0,0,0,0,1,0
34,urban,suv,36153,14785,0,0,1,0,1,0
41,suburban,minivan,40620,13432,0,0,0,0,1,0
38,suburban,minivan,28665,14267,0,0,0,0,0,0
31,rural,suv,35209,13435,0,0,0,0,1,0
64,rural,car,32300,17188,0,1,0,0,1,0
37,suburban,suv,24590,16008,0,1,0,0,1,0
43,suburban,minivan,23233,13591,0,0,0,0,1,0
17,suburban,suv,33652,13851,0,0,1,0,0,12118.52
50,rural,car,27388,20916,0,1,0,0,1,0
86,suburban,suv,60848,12493,0,0,0,0,0,0
71,suburban,car,27940,15336,0,0,1,0,1,0
54,rural,car,44850,27366,0,1,1,0,0,6572.78
40,urban,suv,27811,12268,0,0,1,0,1,0
17,suburban,suv,31461,10397,0,0,0,1,1,0
72,suburban,truck,36919,13845,0,1,0,0,0,0
30,suburban,car,38399,14062,0,0,0,0,1,0
44,urban,suv,39846,11276,1,0,1,0,0,0
31,urban,car,87075,15816,1,0,1,0,1,0
46,rural,truck,85313,18817,1,0,0,0,1,0
29,urban,suv,36330,14255,0,0,1,0,1,0
22,urban,suv,76910,8683,0,0,1,0,1,0
19,urban,suv,37891,7029,0,0,0,0,1,0
43,suburban,suv,30885,10450,1,0,0,0,0,0
57,urban,car,27274,14397,0,0,0,0,0,7583.39
34,urban,car,28432,9312,1,0,0,0,0,0
30,urban,suv,28618,14084,1,0,0,0,0,21619.16
68,urban,suv,49290,11074,0,1,1,0,1,0
79,suburban,car,25461,13831,1,0,0,0,1,0
20,urban,car,13705,13617,0,1,1,0,1,0
48,suburban,truck,18136,10863,0,0,0,0,1,0
36,urban,truck,84817,10856,0,0,1,0,1,0
22,urban,car,27696,13409,0,0,0,0,1,0
18,urban,car,29728,16450,0,1,1,0,1,0
28,suburban,truck,35693,13624,0,0,0,0,1,0
50,suburban,suv,55284,12651,0,0,0,0,1,0
44,suburban,minivan,47608,9351,0,0,0,0,0,0
63,urban,car,30349,13862,0,0,1,0,1,0
32,suburban,suv,51505,13507,0,0,1,0,1,7234.61
59,suburban,suv,35512,14684,0,0,0,0,0,0
51,suburban,suv,39604,15730,0,0,1,0,1,0
59,suburban,car,34568,16474,0,0,0,0,1,0
74,urban,car,27550,11851,0,0,0,0,1,0
52,suburban,truck,29487,16929,0,0,1,0,1,0
31,urban,suv,125000,10898,1,0,1,0,1,0
43,urban,suv,21855,11080,0,0,0,0,1,0
24,suburban,suv,56404,15557,1,0,1,0,1,0
57,suburban,car,19805,10896,0,0,0,0,1,0
40,suburban,minivan,44366,10520,1,0,0,0,1,0
35,urban,car,33427,8255,0,0,0,0,1,0
42,rural,suv,37800,19396,0,0,0,0,0,0
24,suburban,suv,25197,13241,0,0,1,0,0,0
31,suburban,truck,84298,11703,0,0,0,0,1,0
40,suburban,suv,30525,14610,0,0,0,0,1,0
41,rural,car,27960,26695,0,0,1,0,0,0
37,suburban,suv,44698,19394,0,1,0,0,1,0
59,suburban,suv,32428,14271,1,1,0,0,0,0
32,suburban,suv,29730,17342,0,0,1,0,0,16852.3
25,suburban,suv,42545,16164,0,0,1,0,1,0
16,suburban,car,26712,15755,0,1,0,1,0,0
34,urban,suv,30865,11588,0,0,1,0,1,0
29,suburban,suv,52355,21145,0,1,1,0,1,0
46,urban,suv,66184,10749,1,0,0,0,0,37036.69
20,urban,car,31339,22443,0,0,0,0,0,0
37,urban,suv,37444,12856,0,1,0,0,1,0
17,suburban,truck,96482,21886,0,0,0,0,0,30240.42
56,urban,truck,30016,9511,0,0,1,0,1,0
43,urban,suv,55903,12214,1,0,1,0,0,0
25,suburban,car,118531,9968,1,0,0,0,1,0
40,urban,car,11670,10077,0,0,0,0,0,0
70,rural,truck,62444,15395,0,1,0,0,1,0
43,urban,car,39343,15230,1,1,1,0,1,0
36,suburban,suv,61364,12013,1,1,0,0,1,0
42,rural,car,27813,16482,0,0,1,0,1,27167.19
30,suburban,truck,64438,16471,0,1,1,0,1,0
19,urban,car,39584,9485,0,0,0,0,0,0
55,suburban,car,27615,13688,1,0,0,0,1,0
54,urban,suv,50700,7783,1,1,1,0,1,0
20,suburban,truck,91754,11977,0,0,1,0,1,0
71,urban,car,27978,13139,0,0,1,0,0,0
48,rural,suv,27139,20964,1,0,0,1,1,0
16,suburban,suv,37452,16526,0,0,0,0,1,0
33,suburban,suv,28883,13775,0,0,0,1,0,0
40,suburban,car,39018,14011,1,0,0,0,1,0
62,rural,truck,38931,13980,0,0,0,0,1,0
50,suburban,suv,32422,19190,0,0,0,0,1,0
40,rural,truck,33467,18058,0,0,0,0,0,0
21,urban,suv,49738,9614,0,1,1,0,1,36041.94
26,urban,car,26859,6755,1,1,1,0,1,0
44,suburban,suv,21041,11363,0,0,0,0,0,0
32,suburban,minivan,28131,13245,0,1,1,0,1,0
50,suburban,truck,40349,15429,1,0,0,0,1,0
20,urban,car,30487,10025,0,0,0,0,1,0
50,suburban,suv,105466,11843,0,0,0,0,0,0
45,urban,suv,39715,8222,1,0,1,0,1,12408.34
43,suburban,car,21471,15229,1,0,0,0,1,0
68,suburban,car,36717,16185,1,0,0,0,0,0
36,suburban,suv,42636,13700,0,0,1,0,1,0
19,urban,car,27979,16761,0,0,1,0,1,0
57,suburban,suv,59061,17935,0,0,0,0,1,39216.51
60,rural,truck,37131,13157,0,0,0,0,1,0
48,rural,car,27150,14356,0,0,0,0,1,0
60,suburban,car,24568,15566,0,1,0,0,1,0
45,urban,suv,27571,10968,1,0,0,0,1,0
66,suburban,suv,54305,13390,0,0,0,0,0,0
32,urban,suv,25687,12897,1,0,1,0,0,0
30,rural,suv,25724,17504,0,0,0,0,1,0
18,urban,suv,33342,10644,0,0,1,0,0,0
48,suburban,truck,17495,18917,0,0,0,0,1,0
20,urban,suv,36492,6874,0,0,0,1,1,0
35,suburban,minivan,42709,11516,0,0,0,0,0,0
33,rural,car,45574,13691,1,0,0,0,0,0
29,rural,car,33465,9030,1,0,0,0,1,0
42,urban,minivan,23170,16193,0,1,1,0,0,0
45,urban,suv,34368,12079,1,0,0,0,1,0
34,rural,suv,51043,20409,0,1,1,0,1,0
38,urban,minivan,18071,13883,0,0,0,0,1,0
43,rural,truck,30983,17839,1,1,1,0,1,15007.24
33,rural,suv,27793,15674,0,0,0,0,0,0
38,rural,suv,39557,12405,0,0,1,0,1,0
38,urban,suv,39610,12580,0,1,1,0,1,0
54,rural,truck,47698,15447,0,0,0,0,1,0
32,urban,minivan,39945,13825,0,0,0,0,1,0
58,suburban,car,42699,14462,0,0,0,0,1,0
82,suburban,car,46094,16112,0,0,0,0,0,0
51,urban,car,69321,10232,1,0,0,0,1,0
41,rural,suv,48432,11328,0,0,1,0,1,0
49,rural,suv,37921,20210,0,0,1,0,1,0
41,urban,car,27167,13285,0,0,1,0,0,0
70,suburban,suv,31850,14199,0,0,0,0,1,0
27,suburban,car,35386,15478,1,0,1,0,0,0
19,urban,suv,38595,9512,0,0,1,0,1,0
62,suburban,truck,38107,18883,0,0,0,0,1,0
16,urban,car,38719,6498,0,0,1,0,1,0
44,rural,suv,36745,8316,0,0,0,0,1,0
29,suburban,car,19095,12815,1,0,1,1,1,0
41,rural,car,46618,12074,1,0,0,0,1,0
40,urban,minivan,68703,16157,1,0,1,0,0,0
35,urban,minivan,75000,9568,0,0,1,0,1,0
39,rural,car,29245,14822,1,0,0,0,1,0
23,suburban,car,27064,6834,0,0,0,0,1,0
24,suburban,suv,27407,13481,0,0,1,0,0,0
43,suburban,car,23528,15507,0,0,0,0,1,0
40,urban,suv,30800,10713,0,0,1,0,1,0
39,rural,truck,35516,13983,0,0,0,0,1,0
59,suburban,car,21543,18274,0,0,0,0,1,0
19,suburban,suv,37418,14475,0,0,0,0,1,0
39,suburban,suv,28302,16799,1,0,1,0,0,0
62,suburban,suv,61543,11368,1,0,1,0,1,0
59,suburban,car,32195,10104,1,0,0,0,1,0
16,suburban,truck,34492,16040,0,0,0,0,0,0
17,suburban,truck,50827,16228,0,0,1,0,0,38417.47
46,urban,car,27514,11683,0,0,0,0,1,0
41,suburban,suv,27269,10674,0,0,0,0,1,0
27,suburban,suv,31885,19073,0,1,1,0,1,21279.11
56,rural,car,35907,15031,1,1,0,0,1,0
62,suburban,suv,33879,7940,0,0,0,0,0,0
31,suburban,suv,30626,10135,0,0,0,0,1,0
68,suburban,car,28060,8076,0,0,0,0,0,0
37,suburban,suv,67226,19625,0,1,0,0,1,0
51,suburban,suv,38008,13548,0,1,0,0,0,18030.65
54,rural,car,31720,14175,0,0,0,0,1,0
39,urban,suv,29522,9374,1,0,0,0,1,0
43,suburban,minivan,22296,15891,1,0,0,0,1,0
17,rural,suv,86048,13173,0,0,0,0,0,0
57,suburban,suv,30699,8527,0,0,1,0,1,19066.62
22,suburban,truck,31950,21557,0,0,1,0,1,0
70,suburban,car,34378,10527,1,0,1,0,1,0
43,suburban,suv,45190,18968,1,0,0,0,1,0
50,suburban,suv,67122,16484,1,0,0,0,1,0
36,suburban,suv,56131,11466,0,0,0,0,1,0
62,rural,truck,52251,12253,0,1,0,0,1,0
19,urban,suv,32220,8088,0,0,0,0,1,0
48,urban,suv,74988,11277,1,0,0,0,1,0
32,suburban,suv,36810,32305,0,0,0,1,0,0
17,suburban,suv,28725,18700,0,0,0,0,1,0
38,urban,suv,39659,14956,1,0,0,0,1,0
35,urban,suv,28117,15189,0,0,1,0,1,0
50,urban,car,31350,17658,1,1,1,0,1,16849.72
61,suburban,suv,16969,16410,0,1,0,0,0,0
56,suburban,suv,30756,13512,0,0,1,0,0,0
24,urban,truck,35378,12714,0,0,1,0,1,0
76,suburban,car,43046,16057,0,0,0,0,0,0
18,urban,truck,28964,13838,0,0,1,1,1,0
35,suburban,minivan,24595,14671,1,0,0,0,0,0
25,urban,truck,38254,11791,0,1,1,0,1,0
77,rural,suv,30618,12441,0,0,1,0,0,0
82,suburban,suv,49016,23336,0,1,1,0,1,0
36,suburban,car,32562,13168,1,0,0,0,1,0
45,urban,suv,32572,15446,0,0,0,0,1,6277.49
63,urban,car,17207,9889,0,0,0,0,1,0
42,suburban,truck,81560,12381,0,0,0,0,1,0
32,suburban,suv,30363,11982,0,1,0,0,1,0
19,urban,car,65187,13259,0,0,1,0,1,0
70,suburban,car,28001,15378,0,0,1,0,0,0
72,urban,suv,61224,14519,1,0,0,0,1,0
58,suburban,car,25404,17574,1,0,0,0,1,0
31,suburban,car,25842,11376,1,1,0,0,1,0
31,rural,truck,33547,16357,0,0,1,0,1,0
57,suburban,truck,29765,14915,0,1,0,0,1,0
26,urban,suv,21471,15895,0,0,0,0,0,0
42,suburban,car,25535,18524,1,1,1,0,1,0
63,suburban,truck,25278,8643,0,0,1,0,1,0
41,suburban,suv,42416,19324,0,0,0,0,0,0
28,urban,suv,56442,12296,1,0,0,0,1,0
42,rural,suv,44470,16893,1,0,0,0,1,0
31,urban,suv,28743,12947,0,0,1,0,1,0
19,urban,suv,39579,13136,0,0,1,0,1,0
41,suburban,minivan,25632,15074,0,0,1,0,0,18142.5
61,suburban,car,24996,14169,0,0,0,0,0,0
79,urban,car,30982,11027,1,0,0,0,1,0
35,suburban,suv,32077,16916,0,0,1,0,1,0
78,rural,car,27756,10318,0,0,0,0,1,0
36,rural,suv,36084,14492,0,1,1,0,0,0
17,suburban,suv,38330,17505,0,0,0,1,1,0
29,urban,suv,125000,10005,0,0,0,0,1,0
20,urban,truck,46218,7006,0,1,1,1,1,0
68,urban,car,29145,13531,0,0,0,0,1,0
36,rural,suv,23270,9972,0,0,0,0,1,0
33,suburban,truck,30810,16482,1,1,1,0,1,0
53,suburban,car,32608,11991,1,0,0,0,1,0
30,suburban,suv,53345,15236,1,0,0,0,1,0
16,rural,suv,30394,15333,0,0,0,0,1,0
38,suburban,truck,125000,15308,0,1,0,0,1,0
70,suburban,suv,51350,12906,0,0,0,0,1,17735.71
27,rural,suv,47098,21332,0,0,1,0,1,0
16,suburban,suv,34809,17185,0,0,0,0,1,0
26,suburban,car,27550,15704,0,0,0,0,0,0
72,suburban,car,36358,11957,0,0,0,0,1,0
52,urban,suv,23131,10778,0,0,1,0,0,0
48,suburban,suv,20329,13623,0,0,0,0,0,17624.81
46,suburban,suv,29566,8882,0,0,1,0,0,0
53,rural,truck,55081,15728,0,0,0,0,1,0
53,rural,minivan,39449,14265,0,0,0,0,0,0
76,rural,truck,34763,16224,0,1,0,0,1,0
20,urban,suv,34958,12761,0,0,0,0,0,0
38,suburban,car,61273,16464,1,0,0,0,1,0
51,suburban,car,41799,12410,0,0,0,0,1,0
78,suburban,suv,29776,12266,0,0,0,0,1,0
68,urban,truck,31590,15330,1,0,1,0,0,0
42,suburban,minivan,31084,17535,0,1,1,1,0,0
53,suburban,suv,39634,9903,1,0,0,0,1,0
26,suburban,suv,22701,13352,0,0,1,0,0,0
27,rural,suv,77518,16455,0,0,1,0,1,0
44,rural,minivan,52681,14756,1,1,0,1,1,0
22,urban,car,49159,12532,0,0,0,0,1,0
37,suburban,car,32618,17779,0,0,0,0,1,0
16,urban,truck,29833,14478,0,0,1,0,1,0
20,urban,suv,34560,10507,0,1,1,0,1,0
24,urban,car,26411,7965,0,0,1,0,1,0
55,urban,car,60202,12392,1,1,0,0,0,0
62,suburban,car,33248,8314,0,0,0,1,1,0
32,rural,suv,31426,15512,0,0,0,1,1,0
61,rural,truck,36494,16072,0,0,0,0,0,0
76,suburban,car,33318,13875,1,0,0,0,1,0
48,urban,suv,30911,16521,0,0,0,0,0,0
19,urban,suv,33423,15007,0,0,0,0,1,0
45,rural,suv,21741,9987,1,0,0,0,0,0
24,suburban,suv,35724,18126,0,1,0,0,1,0
45,rural,truck,39748,16014,0,0,1,0,1,0
33,suburban,minivan,75000,16069,0,0,0,0,1,56202.53
25,suburban,suv,63952,15161,0,0,1,0,1,0
51,rural,car,44496,13064,0,0,0,0,1,0
52,urban,suv,28558,9050,1,0,1,0,1,0
34,suburban,suv,38478,14548,1,1,0,0,1,0
